account_id,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
100386,,,0,1,0,0,0,1,0,0,0,0,43,0,0,0,
100388,,,0,0,0,0,,,,,,,,,,,
100389,,,0,2,8,2,223,26,42,1,0,0,0,20,0,0,
100390,,,0,0,0,0,0,0,0,Not Reported,,,,,,,
100394,,,0,Not Reported,,Not Reported,,,,,,,,,,,
100395,,,0,96,54,67,39,86,103,65,57,50,51,49,55,54,
100396,,,,442414,429918,456840,441851,400199,540165,537361,554162,572356,531690,548245,562045,559227,
100397,,,,28062,20239,22113,25083,23947,23607,23116,25784,22114,29076,33739,24840,21492,
100398,,,,43634,27255,31281,32787,30294,28277,16881,12279,4434,,,,,
100399,,,,41,182,79,0,3,15,0,0,0,0,0,,,
100401,,,,3,3087,8744,9562,8404,6589,8512,5028,,,,,,
100402,,,,10,254,57,192,194,488,155,143,664,106,396,538,73,
100403,,,,16,1,1,1,0,0,1,0,0,0,0,1,1,
100404,,,,0,493,705,558,149,6,23,53,14,91,11,38,8,
100405,,,,0,215,36,300,53,,,,,,,,,
100406,,,,107880,332934,305198,260975,211502,175719,184618,192537,175029,99186,119822,120307,73006,
100411,,,,0,6577,4827,1798,1385,2249,2323,6037,82,190,152,95,41,
100412,,,,130,2857,5650,820,1954,244,1089,2835,1405,80,385,310,101,
100413,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,
100414,,,,Not Reported,46181,161598,117592,73814,75706,105401,164858,136152,79690,137327,95745,44624,
100415,,,,374,7,74,22,413,933,840,276,573,18,,,,
100416,,,,39,0,0,0,0,0,0,0,2,0,0,0,0,
100417,,,,,21761,58714,45847,34846,27802,35959,36201,29521,34808,41615,45524,30709,
100418,,,,,463,2196,889,470,84,101,469,478,448,28,27,92,
100419,,,,,4624,7593,7026,2568,103,26,463,359,42,258,68,3,
100420,,,,,0,0,0,23,0,0,1,12,0,1,2,3,
100421,,,,,6024,599859,669617,356620,336542,302682,364686,267182,225067,344633,243105,204805,
100423,,,,,671,5927,2729,3184,3672,3145,,,,,,,
100424,,,,,0,0,0,0,0,0,0,0,0,0,0,0,
100425,,,,,29,11,3,0,3,5,51,22,18,0,43,2,
100428,,,,,0,960,4033,0,,,,,,,,,
100429,,,,,2226,6317,5628,6706,6129,6508,6035,6490,6817,6327,4843,1580,
100430,,,,,Not Reported,2,2,1,1,0,0,4,1,0,0,0,
100434,,,,,,2476,28063,29265,15228,5300,3997,9427,24835,26487,7655,7859,
100435,,,,,,Not Reported,,,,,,,,,,,
100437,,,,,,1,0,0,0,0,0,1,0,0,0,0,
100438,,,,,,0,1,1,1,28,28,30,33,23,30,22,
100439,,,,,,156,63,60,7,37,13,69,74,150,100,1,
100441,,,,,,1262,4422,3148,1648,1539,1602,,,,,,
100442,,,,,,523,0,0,0,7,0,17,0,8,0,0,
100443,,,,,,,454,6429,2179,3916,1069,5471,7986,2400,1384,1823,
100444,,,,,,,0,1,0,0,0,0,0,0,1,0,
100447,,,,,,,1,11,0,0,0,,,,,,
100448,,,,,,,0,0,0,0,0,0,0,0,0,0,
100451,,,,,,,20166,48966,21897,57664,46368,46866,44889,53552,49949,42767,
100453,,,,,,,Not Reported,733,2392,1931,1086,1608,1253,2331,2130,1538,
100456,22439,23570,24341,20416,4062,3795,2362,1937,1889,789,1908,673,1475,1599,1269,1527,
100457,28967,28261,27345,28543,19419,22236,26622,0,,,,,,,,,
100458,1187,1400,1487,,Not Reported,Not Reported,,,,,,,,,,,
100459,49703,48486,48396,44623,38862,45956,44977,39107,37613,40745,30671,26204,20976,21950,19963,19572,
100460,0,0,1,1,1,1,0,1,,,,,,,,,
100461,7489,7120,6609,6795,6565,5338,4123,4718,4612,4648,4202,4057,3942,4146,4084,3838,
100462,20742,20630,20708,19749,25775,31235,30485,31701,32434,28436,27795,28788,30631,29687,26586,17421,
100463,4863,2949,2363,2254,2391,2990,2895,2401,3408,2752,2412,2471,,,,,
100464,947,962,1021,915,588,706,719,487,0,0,0,0,0,0,0,0,
100465,45,21,15,0,0,1,149,37,2,,,,,,,,
100466,17,38,31,3,45,6,11,20,7,26,7,10,15,24,0,,
100467,5876,6005,7582,5845,4851,8457,5372,11006,9142,10304,7483,6782,3752,4948,1351,2033,
100468,2372,4120,6031,122,124,218,540,691,706,461,172,1171,276,751,300,158,
100469,0,1,0,0,0,0,8,7,0,15,4,0,0,,,,
100470,726,3353,3102,446,4568,7385,5795,4018,2985,1532,4940,5057,2644,1082,902,1268,
100471,83,,,,Not Reported,Not Reported,,,,,,,,,,,
100472,151191,212743,258496,169686,153644,156501,164848,133514,117003,106246,88071,111110,122556,124899,110566,87316,
100473,10684,12028,7908,8783,8514,8022,3219,5870,1902,3276,3889,3784,2687,1258,3254,2195,
100474,1707,2613,1467,2123,2725,1129,911,1277,1035,897,2230,1514,1367,637,166,651,
100475,13302,16032,21081,15499,25803,14061,5402,18338,15935,9968,11384,9156,1574,4721,1989,465,
100476,8,77,16,20,5,24,12,344,38,37,225,215,141,146,171,92,
100477,1334,8436,9342,12411,10318,1635,816,1277,318,964,1667,1614,118,186,651,608,
100478,755906,815118,820611,799272,812514,1016622,949514,811754,907479,845947,744633,812810,805224,765650,826222,540404,
100479,14186,22117,24555,13610,36165,19640,12811,36106,23745,34102,9558,13385,7410,12148,1961,2705,
100480,826,1783,1863,3180,3954,2188,1101,2142,1052,1036,1377,1383,727,,,,
100481,221,718,229,289,434,341,158,402,157,269,373,380,255,135,222,208,
100482,23670,25290,12360,21957,42008,17774,16181,34771,21404,16830,13681,11030,2196,5756,4763,9261,
100483,1722,7663,2797,3351,8385,1246,421,222,32,29,51,151,74,26,153,45,
100484,84904,103563,75548,40435,50994,62788,79893,57442,43813,73334,38385,58691,48796,55127,67265,57536,
100485,31,679,,,Not Reported,Not Reported,,,,,,,,,,,
100486,23,1286,,,Not Reported,Not Reported,,,,,,,,,,,
100487,4,3,0,14,0,8,9,7,3,1,12,0,0,0,0,22,
100488,410,64,41,0,0,0,0,0,3,0,,,,,,,
100489,120404,194587,204984,191527,123953,149414,137496,135977,103226,63809,59999,66392,58396,70196,64075,52611,
100490,3998,1054,1196,190,259,721,890,605,955,381,951,2010,39,187,117,276,
100491,311,369,428,359,286,449,288,368,300,383,464,369,324,374,317,339,
100492,0,1,0,,Not Reported,Not Reported,,,,,,,,,,,
100493,1788,1222,1072,560,574,1170,815,1020,511,1678,2374,2835,1210,568,367,159,
100494,936,822,1054,828,780,883,679,1273,832,1781,1006,1513,1415,1060,1140,1345,
100495,368,93,98,94,71,123,89,103,111,199,139,177,118,91,132,110,
100496,85,154,166,235,197,387,343,289,400,1531,288,390,316,356,308,625,
100497,191,155,174,137,145,197,54,Not Reported,,,,,,,,,
100498,288,206,209,200,149,132,146,207,139,188,144,260,167,241,75,300,
100499,313,338,295,171,279,361,135,224,241,266,276,332,234,329,284,183,
100500,199,380,125,117,119,204,214,434,298,407,303,736,349,472,385,433,
100501,782,153,200,289,542,425,147,208,174,219,180,313,218,325,250,117,
100502,104,76,103,108,357,184,58,98,243,235,127,269,164,174,172,162,
100503,741,684,669,631,3558,1659,2956,3051,4282,2542,5431,6161,3444,4427,2778,2461,
100504,347309,348117,368411,444153,168886,313909,342200,257230,250369,216036,222858,334986,374779,349199,329694,319621,
100505,573703,614415,621006,574413,455171,517836,539931,525069,497465,501024,479132,492412,531206,542210,541364,531300,
100506,72,8,2,0,0,0,2,5,0,0,0,0,0,0,0,0,
100507,21572,31107,81397,58749,59220,74463,41800,39595,43322,44820,41456,40877,57445,62664,47514,26300,
100508,4662,3433,3309,2325,1328,4506,3851,8535,2827,4601,3696,1165,790,2662,3825,1134,
100509,5641,2453,928,566,452,264,525,1699,157,185,264,1822,2457,1081,1148,149,
100510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100512,0,0,0,0,0,0,0,0,,,,,,,,,
100513,148,0,0,0,16,0,1,0,0,0,0,0,0,24,0,0,
100514,23,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,
100515,12781,8827,1547,371,964,6302,8198,10931,8155,8860,5358,5233,991,3037,631,493,
100516,38031,37512,39873,33696,11759,16461,13263,17220,15743,4031,3783,6030,1529,2447,1550,1,
100517,4872,6740,5069,3877,3924,6551,3534,2823,2616,1834,263,664,238,289,291,44,
100518,25296,24448,23437,20777,25265,29521,24245,25720,29237,30877,30889,32412,31902,30975,29361,28646,
100519,26580,26293,26083,21253,19216,3874,1099,2652,3503,2238,2997,2864,3102,2329,10943,3972,
100520,3905,3370,3761,6233,7834,8533,7714,9074,8705,7707,7025,7069,5053,934,1385,3522,
100521,72862,68215,65375,68712,66958,66300,59442,53119,23566,33146,31210,41648,41108,35180,25271,37259,
100522,3589,3136,4061,4105,3862,6102,3785,5059,4037,1459,1307,1795,1433,1756,1149,1203,
100523,11035,12803,13256,11941,10355,12696,13091,14463,10822,5489,3647,2615,1870,2267,1601,1306,
100524,1403,1444,1252,1590,1435,2317,1885,1625,1156,980,602,1426,399,1245,483,1864,
100525,398765,324616,412334,417042,395084,396790,405536,307018,340613,322309,291922,314304,263374,201435,200263,199796,
100526,2262129,2496218,2754817,2981447,3073882,2913607,2953533,2826825,2882486,2768455,2620670,2853023,2782165,2709561,2959750,2665187,
100527,65256,688809,989090,503582,372351,742385,493830,208457,176127,345426,49214,3830,1764,3167,2295,475,
100528,25102,1599549,897380,77237,120705,986147,994434,203802,827784,5854,4243,4167,,,,,
100529,295946,2420094,2528711,1354694,2279886,2814440,1355013,728246,1368183,1069973,356485,838570,510761,576841,161921,71086,
100530,362,,,,Not Reported,Not Reported,,,,,,,,,,,
100531,0,,,,Not Reported,Not Reported,,,,,,,,,,,
100532,111968,103518,68949,78,,,,,,,,,,,,,
100533,199073,184418,158981,149726,141391,121611,93110,61747,52068,59402,57201,55493,50526,55131,57395,23369,
100534,29933,32187,31249,33741,37362,36740,15922,20550,10871,2356,653,1354,574,857,674,491,
100535,10125,4458,3052,1566,3013,5974,334,610,306,67,0,0,0,0,0,0,
100536,16828,19049,25359,20849,22959,16799,15603,14832,15778,12595,12715,12465,13233,15729,11820,7142,
100537,1380582,1526042,1449621,1321290,1319210,1641188,1391707,1281442,1343107,1316455,1106338,1370835,1163345,812737,631053,313689,
100538,7818,7054,10914,8044,7707,7628,1588,361,1336,0,0,,,,,,
100539,10342,11192,4043,,Not Reported,Not Reported,,,,,,,,,,,
100540,0,0,0,0,0,,,,,,,,,,,,
100541,1242,803,661,391,594,1763,42,0,,,,,,,,,
100542,3390,,,,Not Reported,Not Reported,,,,,,,,,,,
100543,74667,65115,70038,61737,74957,77942,71602,64734,59332,54073,49798,44196,37212,38932,55396,39430,
100544,300647,328507,306074,335533,186875,214973,269189,203758,248872,159517,224735,274341,249436,260607,259889,176938,
100545,127255,220145,172307,165509,145944,212181,192687,153267,156318,188369,113827,202068,181943,171220,147741,130304,
100546,77154,75796,77896,59820,54043,50242,52465,58136,38537,32068,15657,490,516,,,,
100547,174212,183768,160167,170029,5889,2998,45328,0,,,,,,,,,
100548,180,490,1555,1370,1317,615,461,254,433,1292,792,1116,486,545,971,735,
100549,3650,1242,16972,5149,1881,1270,3084,1719,1517,3993,2351,2973,1153,1137,4903,8910,
100550,489,483,501,569,565,559,763,1162,595,797,636,772,546,521,1097,698,
100551,825513,896378,884865,854208,510180,824884,757998,293281,,,,,,,,,
100552,16320,19555,7398,1759,5533,14048,5712,5208,2701,4543,644,2558,926,383,1130,298,
100553,7331,7032,4716,,Not Reported,Not Reported,,,,,,,,,,,
100554,17809,12961,14870,17672,13542,13173,8501,10190,9087,6678,3436,6376,1742,6514,5743,667,
100555,9607,10401,11515,9386,8896,7689,8651,8521,7266,7106,5946,5708,5766,4466,4695,4247,
100556,10685,10912,10550,10106,9923,10700,8630,8246,7841,8281,7409,7960,7967,8512,7786,7221,
100557,171,2897,1382,74,345,6408,167,218,232,1326,21,416,0,143,1,4,
100558,946105,1501492,1141605,774612,846980,1046316,983340,1176261,912810,1061223,715833,1268514,1419097,1270179,1303017,973419,
100559,1646,1895,1663,290,2294,4313,1928,2970,1907,442,441,2737,1323,9,240,19,
100560,25765,22578,14853,13837,18825,20529,21855,41635,22416,30875,18236,33673,20163,17608,10627,27491,
100561,130,6648,6464,9287,8517,16487,7286,14382,2979,3659,2823,9039,1207,1288,848,994,
100562,2656,10264,7979,726,4200,6136,3354,13582,16599,18553,3009,12666,11408,11902,7900,14789,
100563,8027,13106,7098,3593,14093,43346,18065,26115,14914,23458,13553,13964,9134,10502,7809,10827,
100564,7483,13902,11146,2562,8594,21465,7697,12546,4293,8612,8220,19026,8111,4503,10287,1218,
100565,683390,1122457,915469,578014,856873,617236,606792,467357,671910,549367,635540,991391,962426,864730,906398,630654,
100566,102323,92031,64953,24812,83832,132739,56609,109799,96032,60364,34949,48190,33849,65040,18771,2109,
100567,351647,425105,362462,399334,344193,371812,275526,247723,240041,233787,227325,134016,100364,197447,178099,107935,
100568,1382927,1301950,1295923,1403097,1305449,1417154,1281533,1291753,1266786,1150480,1239837,715702,674531,839447,770427,932538,
100569,17116,7199,5580,5818,4524,22720,11400,11244,6330,14372,5987,18231,12590,4130,2628,6706,
100570,231,735,371,464,205,257,329,1025,239,475,1407,541,472,548,483,460,
100571,3027,2770,2823,2981,3445,3172,3431,3371,0,,,,,,,,
100572,453,1570,1038,195,0,0,0,0,0,,,,,,,,
100573,11400,10652,11467,10097,11636,12057,12783,9611,,,,,,,,,
100574,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,
100575,4057,8333,28111,25660,29059,34257,22390,23838,13836,11197,4374,4890,2637,8153,7510,2901,
100576,140,268,327,12,90,341,489,617,77,35,85,899,962,289,148,12,
100577,470,1211,1358,262,4585,3170,1092,1681,480,690,1655,3024,131,153,205,80,
100578,55885,56375,60814,58891,31638,53593,58159,44530,46865,54133,50551,57998,60540,62907,52464,43886,
100579,26173,26828,26618,25027,25541,31807,26864,26301,23569,21019,16377,10,,,,,
100580,1092,595,248,530,2415,1057,869,1702,1670,2869,4327,1655,901,833,249,0,
100581,0,,,,Not Reported,Not Reported,,,,,,,,,,,
100582,19,20,11,3,37,8,2,2,37,2,0,183,3,0,0,0,
100583,17410,12220,20968,23520,17855,20659,21182,20600,20641,16110,20427,20634,20926,20992,21108,14060,
100584,0,98,0,0,0,0,0,0,0,0,0,12,1,0,0,0,
100585,18,0,0,1,1,0,3,14,2,4,1,2,1,10,45,0,
100586,482,390,213,144,297,578,149,4348,235,615,406,101,55,953,1506,825,
100587,343,26,2,10,132,1,3,161,5,52,20,3,5,72,206,10,
100588,0,4,23,2,8,12,4,11,3,18,4,24,0,7,1,10,
100589,1607,1855,1658,2900,2566,2948,2769,2535,3110,3244,3691,3899,3622,3269,3096,2852,
100590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100591,3,0,48,3,0,5,0,1,3,1,0,24,43,80,0,,
100592,3,16,15,0,0,0,0,40,0,0,,,,,,,
100593,100,164,432,107,223,785,677,551,0,1,0,0,17,0,,,
100594,17,0,296,8,19,104,0,1,2,48,2,0,0,,,,
100595,682,1083,1352,3697,2258,2515,604,687,1016,1358,39,222,195,421,786,316,
100596,0,5,2,0,0,0,0,0,0,0,0,0,0,,,,
100597,1306,2651,3800,1362,4805,4794,4,0,6,0,1,0,0,0,,,
100598,9,45,953,421,0,0,0,154,,,,,,,,,
100599,419039,487882,504808,454415,445821,325798,166030,223458,198205,152894,144112,140406,143024,103604,169702,93909,
100600,52086,63781,64885,61429,79591,33566,5381,5784,6565,7719,5508,3036,4026,2223,4408,1140,
100601,49,366,109,67,51,0,0,0,,,,,,,,,
100602,7075,7711,8306,7051,11921,12025,4207,6530,556,722,111,749,677,1717,1179,590,
100603,108644,113244,158545,135787,107920,120393,94390,74724,71178,113980,90312,94006,89520,107043,101493,72483,
100604,17832,20815,28756,15268,21174,19526,13459,12612,14759,11318,8791,10204,9636,14074,18611,16192,
100605,3622,4421,4341,2136,1147,1186,1148,2082,1260,422,667,323,1422,985,1257,523,
100606,0,136,448,0,337,760,0,7,0,3,0,41,0,0,0,0,
100607,0,0,3,229,0,0,139,762,74,13,811,670,344,904,118,118,
100608,419,602,3,0,135,650,789,480,693,366,66,256,336,112,4,74,
100609,4,119,77,730,18,54,0,37,39,136,223,86,38,99,3,0,
100610,289700,368962,291238,255425,124771,171721,186457,150121,114495,100395,84033,83897,80169,101483,101054,71475,
100611,0,0,0,4,0,0,3,0,0,3,4,50,13,12,1,0,
100612,44,0,7,0,0,17,8,2,0,5,0,55,184,4,0,0,
100613,9,0,0,0,3,0,0,0,,,,,,,,,
100614,26,21,6,0,1,8,4,5,0,33,192,2,204,79,40,84,
100615,3179,5187,4516,3766,7846,8523,1286,1470,1858,1366,4069,3056,5645,1747,1985,550,
100616,0,0,4,0,0,2,0,0,0,0,0,1,2,0,0,0,
100617,6,2,0,0,15,4,0,0,0,0,0,24,25,20,0,0,
100618,61,0,2,11,0,3,0,6,0,0,0,1,7,235,47,1,
100619,40276,40995,42045,29204,14436,,,,,,,,,,,,
100620,70,347,583,177,462,1179,705,526,75,102,76,37,354,111,100,94,
100621,1390,1149,1301,1113,917,1375,2029,4010,5845,6411,6435,6429,6427,6567,6182,5934,
100622,13,76,18,31,107,0,0,0,0,0,0,0,0,0,0,19,
100623,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
100624,0,0,11,10,25,0,1,0,1,1,3,2,0,2,0,0,
100625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100626,10957,12480,20102,24985,26701,26016,19986,25293,15135,16163,10815,12418,9871,13229,10568,9445,
100627,35099,42763,41309,16068,,,,,,,,,,,,,
100628,7,824,850,373,210,132,310,134,120,23,38,89,11,28,13,200,
100629,1003,992,164,165,79,24,69,4,17,5,5,0,0,2,11,2,
100630,2274,12238,52163,38013,31755,32614,31429,39449,32619,30824,30671,35520,37994,32812,27125,26678,
100631,98,0,0,0,0,,,,,,,,,,,,
100632,0,0,0,0,,,,,,,,,,,,,
100633,0,0,0,0,0,0,0,,,,,,,,,,
100634,2975,4456,2738,505,779,1798,1565,1241,33,6,271,35,199,20,19,137,
100635,1871,2102,1691,1016,2053,1732,2187,993,143000,148940,160104,157141,152729,129391,121949,138508,
100636,255211,257132,258755,283545,261305,287319,260402,232850,202556,198183,181017,175042,165873,170935,177509,132252,
100637,270092,253262,263542,239367,108904,129353,83302,57392,84398,27614,12581,41601,28700,18244,17547,18126,
100638,5572,5400,5395,6153,5095,4914,5136,4968,4648,4620,4073,3853,4412,4211,4401,4683,
100639,3881,1808,2130,1586,2498,1748,1325,796,362,216,20,179,4,66,4,5,
100640,8423,12032,1570,9121,4122,2188,3414,1385,1450,1945,245,1147,380,2608,1390,2206,
100641,16,24,0,4,20,0,0,,,,,,,,,,
100642,3,0,1,0,0,22,22,0,,,,,,,,,
100643,0,0,0,0,0,0,0,0,,,,,,,,,
100644,9004,11780,9484,9880,10117,12413,9749,8784,,,,,,,,,
100645,184,774,574,129,514,1443,443,134,30,23,2,64,178,38,16,8,
100646,22407,31262,38056,16745,19325,11855,7189,5559,2797,2097,3219,2278,918,2022,9096,1058,
100647,20759,21368,18475,24932,16983,11040,6672,7418,5702,4833,3973,4221,3456,3511,2959,2996,
100648,5480,3776,,,Not Reported,Not Reported,,,,,,,,,,,
100649,15,7,6,1,14,2,5,59,0,2,2,73,12,73,1,21,
100650,630,546,203,340,1162,621,893,1749,334,665,838,1345,742,431,427,65,
100651,296,305,609,355,625,703,678,697,15,148,137,456,400,444,370,3,
100652,57265,67744,96051,78873,65384,64075,41513,38750,31300,24925,46384,29560,22946,40446,45074,18295,
100653,19386,8573,5674,4237,2520,1979,3303,2272,1622,1625,1822,2314,2174,1763,2030,2651,
100654,1330,847,639,880,709,214,153,362,477,314,407,519,793,,,,
100655,0,0,51,0,58,43,0,12,31,7,29,30,86,13,17,9,
100656,729,155,142,87,991,428,2127,815,131,62,7,65,290,103,37,27,
100657,34,422,673,946,1436,561,1244,349,70,50,6,44,45,30,15,23,
100658,115,732,1417,1547,1527,1554,1785,2058,302,119,218,370,146,125,66,15,
100659,110745,165979,136774,129344,98477,137574,102273,88077,66997,73972,56109,66836,54320,55586,51407,45220,
100660,10180,12048,8585,5309,8264,12270,10081,12423,11008,6029,5916,10130,6873,9905,8096,6369,
100661,724,1159,869,174,112,290,279,216,202,418,273,335,190,461,179,190,
100662,613,533,631,949,1007,852,705,952,646,352,265,321,497,481,623,237,
100663,532547,618926,576927,555541,572129,593683,494003,437249,357329,270835,260490,249143,199011,247919,203178,174177,
100664,0,436,1265,1066,904,3286,2454,3432,1940,596,130,162,274,20,1256,43,
100665,2307,3842,2027,1882,2253,3834,442,2428,845,524,976,761,590,62,782,67,
100666,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,
100667,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
100668,43,588,13,98,432,597,182,2776,2172,1871,854,746,883,318,2125,76,
100669,0,22,37,11,20,81,43,1114,130,14,12,93,252,29,195,16,
100670,1523,1081,1055,1225,2146,2398,590,1378,1083,759,269,153,78,86,481,24,
100671,0,0,0,0,0,0,,,,,,,,,,,
100672,5,3,38,0,0,0,10,0,0,0,0,1,0,0,0,0,
100673,0,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
100674,1862,2385,2033,1025,2440,3413,1671,1680,1116,1018,974,1157,1158,1902,1687,1282,
100675,3,17,4,1,1,1,8,0,0,2,2,0,0,0,0,0,
100676,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
100677,77107,85604,104191,69604,51490,64497,55269,51875,41352,51075,54337,78679,68599,58129,31544,45163,
100678,166818,193367,176580,182911,166021,190442,149592,12531,5882,6247,6568,5967,4732,4599,4656,4509,
100679,8813,1927,39,2106,137,1887,1207,1132,676,236,21,448,1022,571,590,111,
100680,3096,1141,10273,9134,6234,5045,2529,1211,1047,1139,16,2,433,364,194,1,
100681,3,0,5,2,0,0,0,0,0,,,,,,,,
100682,34,30,109,12,353,3,169,534,93,55,0,0,0,0,0,0,
100683,1259,1915,2380,1113,3070,3782,2455,2561,892,848,228,11,1175,1,45,53,
100684,4750,4777,2949,9440,3183,7148,4791,2757,2915,1941,407,1881,772,2779,2463,1871,
100685,0,0,0,0,0,1,0,6,0,Not Reported,,,,,,,
100686,605440,902493,694257,522627,677596,756801,704549,502707,545629,444270,387785,412110,352717,457796,180107,780,
100687,8,36,169,12,95,386,310,80,,,,,,,,,
100688,2976,1719,3310,3953,5872,6823,3689,3216,1991,1919,54,1793,4203,2916,1571,176,
100689,26,1,40,33,80,1666,6854,8257,2775,2569,974,1759,4197,2509,2071,351,
100690,0,0,0,1,480,28,49,0,26,0,0,0,0,0,0,0,
100691,9291,9238,4408,7393,4263,10712,7524,4233,6647,1227,199,121,268,454,261,70,
100692,25,0,17,1,7,31,38,40,23,15,5,28,5,2,4,5,
100693,1096,399,400,403,355,386,417,521,517,276,,,,,,,
100694,19,57,26,,Not Reported,Not Reported,,,,,,,,,,,
100695,0,0,3,13,5,9,4,0,7,Not Reported,,,,,,,
100696,4,0,9,0,2,0,0,1,0,0,3,3,12,0,0,0,
100697,3,0,5,1,7,0,0,0,0,Not Reported,,,,,,,
100698,6812,6786,9555,7288,10214,6823,6660,9818,5405,27,237,928,381,71,13,1,
100699,0,0,578,42,648,91,112,8,55,0,0,112,0,0,0,0,
100700,4963,2774,6552,7027,6290,5081,4165,6635,2539,2843,877,1505,3332,2396,817,406,
100701,5,115,394,5,149,635,118,1785,558,432,84,862,256,482,212,16,
100702,2535,4074,3624,11560,5450,8720,5571,2269,1486,1221,472,479,787,1046,1259,590,
100703,6467,7002,6981,7859,6495,8753,9186,7722,6507,5983,6020,,,,,,
100704,5303,3198,7771,1370,2072,2699,2401,1010,1819,1970,2249,2802,1495,1095,668,984,
100705,9,1,6,201,23,1,17,4,29,11,1,31,75,60,13,0,
100706,20554,14779,23634,19118,29212,14460,6327,11409,2347,2569,1264,4912,1700,3012,637,1646,
100707,4,0,24,574,506,1413,785,1477,1060,569,563,564,546,910,558,376,
100708,159,529,1584,1187,1898,499,452,40,439,46,49,564,60,209,266,137,
100709,175339,206125,158432,173292,114350,20219,15690,12675,17477,14826,7422,9959,9531,22067,11838,13235,
100710,,,,505,33,184,6041,14599,15285,15811,15941,16083,16778,15620,16674,,
100711,,,,18167,19477,21989,23782,13475,,,,,,,,,
100712,,,,9710,8254,10433,3006,Not Reported,,,,,,,,,
100713,,,,19067,16416,19248,17214,17712,17972,15692,12595,,,,,,
100714,,,,14030,13901,15333,13372,13321,,,,,,,,,
100715,,,,44580,53260,62468,52712,52144,52540,32438,26568,31651,35881,33953,26770,16767,
100716,,,,11382,9525,11612,10740,3675,,,,,,,,,
100717,,,,,9827,11144,4514,Not Reported,,,,,,,,,
100718,,,,0,Not Reported,Not Reported,,,,,,,,,,,
100719,,,,17184,27564,32048,30338,30394,21034,11429,9529,,,,,,
100720,,,,16917,13312,15499,14910,14295,13259,12523,12146,11653,4264,,,,
100721,,,,6786,6686,9511,7452,1996,,,,,,,,,
100722,,,,13487,14586,15513,15036,3884,,,,,,,,,
100723,,,,12939,10448,13256,10340,2488,,,,,,,,,
100724,,,,,1003,12883,11155,2547,,,,,,,,,
100725,,,,19680,19612,17927,16197,8674,,,,,,,,,
