account_id,year,tonnes_co2
101506,2015,14697
101506,2016,11561
101506,2017,15344
101506,2018,16672
101506,2019,15684
101506,2020,10772
101507,2005,11560
101508,2005,38425
101508,2006,38148
101508,2007,27849
101508,2008,28262
101508,2009,7624
101508,2010,19971
101508,2011,15560
101508,2012,234
101509,2005,39268
101509,2006,31561
101509,2007,36287
101509,2008,29210
101509,2009,19675
101509,2010,11
101509,2011,365
101509,2012,228
101510,2005,24859
101510,2006,27164
101510,2007,22507
101510,2008,16606
101511,2005,17494
101511,2006,29624
101511,2007,33537
101511,2008,23841
101512,2005,43075
101512,2006,49072
101512,2007,42832
101512,2008,29557
101512,2009,142
101512,2010,12
101513,2005,16740
101513,2006,25637
101513,2007,26384
101513,2008,22319
101513,2009,8
101513,2010,11
101514,2005,14335
101514,2006,11015
101514,2007,18676
101514,2008,14233
101514,2009,16
101514,2010,13
101515,2005,25561
101515,2006,25717
101515,2007,24506
101515,2008,24965
101515,2009,5752
101515,2010,7
101515,2011,180
101515,2012,151
101516,2005,13925
101516,2006,13889
101516,2007,11565
101516,2008,5093
101517,2005,8
101518,2005,3774
101519,2005,5928
101519,2006,6341
101519,2007,4000
101519,2008,6533
101519,2009,6634
101519,2010,6074
101519,2011,4661
101519,2012,6821
101519,2013,5843
101519,2014,7209
101519,2015,4972
101519,2016,5117
101519,2017,3224
101519,2018,5949
101519,2019,3922
101519,2020,3948
101520,2005,2773
101520,2006,3562
101520,2007,271
101520,2008,4274
101520,2009,4072
101520,2010,3648
101520,2011,561
101520,2012,4915
101520,2013,4303
101520,2014,5268
101520,2015,3185
101520,2016,4214
101520,2017,2859
101520,2018,4535
101520,2019,2631
101520,2020,86
101521,2005,772
101521,2006,332
101522,2005,10111
101522,2006,10395
101522,2007,9767
101522,2008,9494
101522,2009,8107
101522,2010,8688
101522,2011,9111
101522,2012,8658
101522,2013,8507
101522,2014,8619
101522,2015,9176
101522,2016,9240
101522,2017,15941
101522,2018,17598
101522,2019,16918
101522,2020,14765
101523,2005,21934
101523,2006,21937
101523,2007,25305
101523,2008,25789
101523,2009,17611
101523,2010,16444
101523,2011,17976
101523,2012,19260
101523,2013,19581
101523,2014,19280
101523,2015,20445
101523,2016,20154
101523,2017,20914
101523,2018,21262
101523,2019,19488
101523,2020,17238
101524,2005,49457
101524,2006,59483
101524,2007,68375
101524,2008,63163
101524,2009,43271
101524,2010,40549
101524,2011,53056
101524,2012,45627
101524,2013,25813
101524,2014,40724
101524,2015,45314
101524,2016,45889
101524,2017,44531
101524,2018,40619
101524,2019,44824
101524,2020,43786
101526,2005,6128
101526,2006,15021
101526,2007,21833
101526,2008,23131
101526,2009,7608
101526,2010,10207
101526,2011,11444
101526,2012,8954
101526,2013,10305
101526,2014,9670
101526,2015,11183
101526,2016,19592
101526,2017,18920
101526,2018,20215
101526,2019,19483
101526,2020,18151
101529,2005,3877
101529,2006,5636
101529,2007,5480
101529,2008,14961
101529,2009,20577
101529,2010,22617
101529,2011,22380
101529,2012,22827
101529,2013,21513
101529,2014,21842
101529,2015,22504
101529,2016,22718
101529,2017,24034
101529,2018,23102
101529,2019,22751
101529,2020,22510
101531,2005,29806
101531,2006,53806
101531,2007,52459
101531,2008,53260
101531,2009,52426
101531,2010,52143
101531,2011,48767
101531,2012,46974
101531,2013,30274
101531,2014,39447
101531,2015,46320
101531,2016,44696
101531,2017,43830
101531,2018,35411
101531,2019,40484
101531,2020,39140
101532,2005,3253
101532,2006,3969
101532,2007,2838
101532,2008,1796
101532,2009,2391
101532,2010,1744
101532,2011,821
101532,2012,959
101532,2013,1770
101533,2005,30235
101533,2006,59386
101533,2007,61578
101533,2008,62800
101533,2009,61205
101533,2010,62187
101533,2011,58707
101533,2012,58172
101533,2013,56631
101533,2014,38283
101533,2015,46122
101533,2016,54863
101533,2017,55447
101533,2018,55401
101533,2019,50245
101533,2020,46967
101534,2005,1356
101534,2006,1354
101537,2006,24757
101537,2007,26170
101537,2008,29743
101537,2009,27747
101537,2010,28370
101537,2011,18512
101537,2012,11582
101537,2013,2237
101539,2007,85807
101539,2008,132112
101539,2009,76155
101539,2010,101766
101539,2011,63239
101539,2012,63285
101539,2013,16324
101540,2008,7667
101540,2009,6405
101540,2010,6922
101540,2011,7322
101540,2012,6808
101540,2013,6916
101540,2014,7112
101540,2015,7530
101540,2016,7886
101540,2017,8252
101540,2018,8357
101540,2019,7920
101540,2020,7706
101541,2007,10485
101541,2008,205116
101541,2009,82890
101541,2010,109751
101541,2011,134306
101541,2012,90162
101541,2013,129404
101541,2014,100920
101541,2015,105734
101541,2016,93106
101542,2007,21968
101542,2008,56882
101542,2009,59818
101542,2010,67303
101542,2011,59994
101542,2012,49872
101542,2013,22855
101542,2014,236
101542,2015,61
101542,2020,10707
101543,2007,27159
101543,2008,52609
101543,2009,50700
101543,2010,52918
101543,2011,39808
101543,2012,23250
101543,2013,26974
101543,2014,13073
101543,2015,17814
101543,2016,25584
101543,2017,32973
101543,2018,45955
101543,2019,40180
101543,2020,35075
101544,2007,2202
101544,2008,45377
101544,2009,42408
101544,2010,38633
101544,2011,35650
101544,2012,20138
101544,2013,28618
101544,2014,23206
101544,2015,25882
101544,2016,21874
101544,2017,20637
101544,2018,18674
101544,2019,18905
101544,2020,16998
101545,2007,7514
101545,2008,10707
101545,2009,9140
101545,2010,11503
101545,2011,11387
101545,2012,11504
101545,2013,12260
101545,2014,13584
101545,2015,14463
101545,2016,15558
101545,2017,15274
101545,2018,14242
101545,2019,11516
101545,2020,11171
101546,2008,135071
101546,2009,114343
101546,2010,193907
101546,2011,208666
101546,2012,171313
101546,2013,177770
101546,2014,169779
101546,2015,187479
101546,2016,201654
101546,2017,193056
101546,2018,217988
101546,2019,205935
101546,2020,199525
101548,2008,160345
101548,2009,157445
101548,2010,172279
101548,2011,129792
101548,2012,142916
101548,2013,133278
101548,2014,126637
101548,2015,142433
101548,2016,148186
101548,2017,151589
101548,2018,120595
101548,2019,139013
101548,2020,135730
101549,2007,5789
101549,2008,12590
101549,2009,13176
101549,2010,15341
101549,2011,24714
101549,2012,29202
101549,2013,29469
101549,2014,32118
101549,2015,39908
101549,2016,40249
101549,2017,40789
101549,2018,40492
101549,2019,38249
101549,2020,37073
101550,2007,3247
101550,2008,44317
101550,2009,46692
101550,2010,41179
101550,2011,39554
101550,2012,22733
101550,2013,33123
101550,2014,24781
101550,2015,30990
101550,2016,30001
101550,2017,28734
101550,2018,28817
101550,2019,23537
101554,2009,41030
101554,2010,96199
101554,2011,95293
101554,2012,101864
101554,2013,103028
101554,2014,82644
101554,2017,372564
101554,2018,322258
101554,2019,360363
101554,2020,299984
101555,2008,1209
101555,2009,6303
101556,2008,3243
101556,2009,30565
101556,2010,26777
101556,2011,19560
101556,2012,6922
101556,2013,9145
101556,2014,6766
101556,2015,13029
101556,2016,13842
101556,2017,12937
101556,2018,12711
101556,2019,12058
101556,2020,8800
101558,2009,39032
101558,2010,33773
101558,2011,56409
101558,2012,89953
101558,2013,98288
101558,2014,78165
101558,2015,92055
101558,2016,79563
101558,2017,86670
101558,2018,87713
101558,2019,98163
101558,2020,102386
101559,2008,19267
101559,2009,19596
101559,2010,21665
101559,2011,27453
101559,2012,24919
101559,2013,26279
101559,2014,25794
101559,2015,28771
101559,2016,28271
101559,2017,28418
101559,2018,27983
101559,2019,24572
101559,2020,24879
101560,2009,9622
101560,2010,12377
101560,2011,13012
101560,2012,11707
101560,2013,11881
101560,2014,9068
101560,2015,7780
101560,2016,7656
101560,2017,8466
101565,2009,3180
101565,2010,3964
101565,2011,4126
101565,2012,3426
101565,2013,4020
101565,2014,4380
101565,2015,5716
101565,2016,3205
101565,2017,2803
101565,2018,4294
101565,2019,2552
101565,2020,4011
101568,2009,338
101568,2010,396
101568,2011,178
101568,2012,76
101571,2011,78087
101571,2012,327096
101571,2013,163854
101571,2014,209538
101571,2015,303575
101571,2016,308276
101571,2017,396050
101571,2018,464307
101571,2019,602817
101571,2020,537565
101573,2009,8639
101573,2010,10428
101573,2011,12631
101573,2012,10772
101573,2013,10554
101573,2014,13716
101573,2015,10418
101573,2016,8672
101573,2017,14173
101573,2018,13429
101573,2019,14403
101573,2020,8967
101575,2010,16144
101575,2011,26670
101575,2012,6425
101575,2013,23314
101575,2014,26467
101575,2017,21022
101575,2018,20748
101575,2019,20858
101575,2020,24467
101576,2010,4083
101576,2011,5299
101576,2012,2860
101576,2013,7987
101576,2014,8444
101576,2015,7226
101576,2016,8196
101576,2017,8310
101576,2018,9129
101576,2019,9740
101576,2020,9993
101577,2011,3013
101577,2012,7220
101577,2013,4348
101577,2014,5023
101577,2015,6742
101577,2016,4154
101577,2017,21682
101577,2018,16326
101577,2019,35946
101577,2020,57652
101578,2011,362623
101578,2012,465355
101578,2013,104228
101578,2014,257734
101578,2015,353488
101578,2016,560268
101578,2017,750200
101578,2018,845676
101578,2019,912200
101578,2020,810153
101579,2010,1179
101579,2011,8772
101579,2012,14712
101579,2013,17286
101579,2014,15271
101579,2015,15064
101579,2016,14110
101579,2017,14932
101579,2018,16927
101579,2019,13079
101579,2020,11439
101580,2010,19056
101580,2011,20774
101580,2012,15914
101580,2013,16460
101580,2014,8993
101580,2015,16137
101580,2016,21929
101580,2017,25749
101580,2018,28003
101580,2019,25052
101580,2020,13580
101581,2011,52
101581,2012,120
101581,2013,29
101581,2014,21
101581,2015,72
101581,2016,20
101581,2017,25
101581,2018,34
101581,2019,42
101581,2020,41
101582,2011,16
101582,2012,3053
101582,2013,7048
101582,2014,5025
101582,2015,2381
101582,2016,3913
101582,2017,4171
101582,2018,3492
101582,2019,3749
101582,2020,4328
101583,2005,8680
101583,2006,7673
101583,2007,11316
101583,2008,9668
101584,2005,1317231
101584,2006,1345427
101584,2007,1430045
101584,2008,1423114
101584,2009,1339210
101584,2010,1371511
101584,2011,1452219
101584,2012,1399872
101584,2013,1333085
101584,2014,1396850
101584,2015,1452871
101584,2016,1368268
101584,2017,1522933
101584,2018,1599591
101584,2019,1557141
101584,2020,1603338
101586,2005,17436
101586,2006,18144
101586,2007,20243
101586,2008,22663
101586,2009,15042
101586,2010,15105
101586,2011,13937
101586,2012,12454
101586,2013,13018
101586,2014,11016
101586,2015,14985
101586,2016,17052
101586,2017,15931
101586,2018,15238
101586,2019,16093
101586,2020,13448
101587,2005,25643
101587,2006,35499
101587,2007,31035
101587,2008,23222
101587,2009,25763
101587,2010,29909
101587,2011,9673
101587,2012,9069
101587,2013,13883
101587,2014,6498
101587,2015,6322
101587,2016,6535
101587,2017,7668
101587,2018,8013
101587,2019,7085
101587,2020,6876
101588,2005,1537
101588,2006,1477
101588,2007,1261
101588,2008,1694
101588,2009,581
101588,2010,1726
101588,2011,1097
101588,2012,1669
101588,2013,2009
101588,2014,2675
101588,2015,2033
101588,2016,1989
101588,2017,80
101589,2005,138859
101589,2006,136338
101589,2007,123846
101589,2008,133012
101589,2009,120664
101589,2010,109574
101589,2011,78933
101589,2012,74340
101589,2013,76508
101589,2014,74303
101589,2015,62705
101589,2016,76582
101589,2017,91628
101589,2018,109227
101589,2019,99448
101589,2020,101571
101590,2005,1479
101590,2006,1098
101590,2007,1641
101590,2008,1123
101590,2009,1115
101590,2010,1878
101590,2011,4413
101590,2012,2608
101590,2013,1571
101590,2014,2121
101590,2015,1246
101590,2016,1590
101590,2017,4553
101590,2018,902
101590,2019,1920
101590,2020,1111
101591,2006,3891
101591,2007,3404
101591,2008,3123
101591,2009,3697
101591,2010,1846
101592,2005,624033
101592,2006,640744
101592,2007,661328
101592,2008,658118
101592,2009,511499
101592,2010,412470
101592,2011,439608
101592,2012,325017
101592,2013,323360
101592,2014,374262
101592,2015,454134
101592,2016,487754
101592,2017,460229
101592,2018,437518
101592,2019,525616
101592,2020,467892
101593,2005,266737
101593,2006,253614
101593,2007,260206
101593,2008,291320
101593,2009,217558
101593,2010,280836
101593,2011,309184
101593,2012,277232
101593,2013,189758
101593,2014,260499
101593,2015,268508
101593,2016,202133
101593,2017,257180
101593,2018,265219
101593,2019,261544
101593,2020,258715
101594,2005,31480
101594,2006,35193
101594,2007,32552
101594,2008,21925
101594,2009,17431
101594,2010,28995
101594,2011,21855
101594,2012,25167
101594,2013,21024
101594,2014,21811
101594,2015,23024
101594,2016,22692
101594,2017,24052
101594,2018,21837
101594,2019,21276
101594,2020,22791
101595,2005,15551
101595,2006,17203
101595,2007,19852
101595,2008,22954
101595,2009,22383
101595,2010,21504
101595,2011,27336
101595,2012,22378
101595,2013,19619
101595,2014,19442
101595,2015,20789
101595,2016,24422
101595,2017,22745
101595,2018,19968
101595,2019,21759
101595,2020,18780
101596,2005,9565
101596,2006,10547
101596,2007,12707
101596,2008,6419
101596,2009,2935
101596,2010,2478
101596,2011,3850
101596,2012,3494
101596,2013,2808
101596,2014,2710
101596,2015,4362
101596,2016,5802
101596,2017,5936
101596,2018,7850
101596,2019,7649
101597,2005,5797
101597,2006,5990
101597,2007,5374
101597,2008,3793
101597,2009,4211
101597,2010,5377
101597,2011,4423
101597,2012,4459
101597,2013,3884
101597,2014,3583
101597,2015,3481
101597,2016,3276
101597,2017,3331
101597,2018,3196
101597,2019,2894
101598,2005,4124
101598,2006,4344
101598,2007,4806
101598,2008,4610
101598,2009,2295
101598,2010,2225
101598,2011,2212
101598,2012,2133
101598,2013,2166
101598,2014,2390
101598,2015,3087
101598,2016,4115
101598,2017,4867
101598,2018,5185
101598,2019,4958
101598,2020,4079
101599,2005,6191
101599,2006,6235
101599,2007,5300
101599,2008,4376
101599,2009,4977
101599,2010,3694
101599,2011,5793
101599,2012,4177
101599,2013,5470
101599,2014,5295
101599,2015,5996
101599,2016,4218
101599,2017,3423
101599,2018,3674
101599,2019,3485
101599,2020,3026
101603,2005,12442
101603,2006,9200
101603,2007,9290
101603,2008,5162
101603,2009,2413
101603,2010,2932
101603,2011,4364
101604,2005,8473
101604,2006,8669
101604,2007,8082
101604,2008,5488
101604,2009,1100
101604,2010,412
101604,2011,681
101604,2012,517
101604,2013,429
101605,2005,45592
101605,2006,52158
101605,2007,50002
101605,2008,35058
101605,2009,23299
101605,2010,19732
101605,2011,17378
101605,2012,14020
101605,2013,14720
101605,2014,16684
101605,2015,20381
101605,2016,26916
101605,2017,30703
101605,2018,31460
101605,2019,37239
101605,2020,30062
101606,2005,23299
101606,2006,22970
101606,2007,22688
101606,2008,18338
101606,2009,21613
101606,2010,23588
101606,2011,22607
101606,2012,21137
101606,2013,23966
101606,2014,24822
101606,2015,24763
101606,2016,16823
101606,2017,19129
101606,2018,20058
101606,2019,21836
101606,2020,21354
101607,2005,6345
101607,2006,6291
101607,2007,6162
101607,2008,4877
101607,2009,4981
101607,2010,5539
101607,2011,5628
101607,2012,5208
101607,2013,8662
101607,2014,8905
101607,2015,8975
101607,2016,9328
101607,2017,9451
101607,2018,9048
101607,2019,7972
101607,2020,7793
101608,2005,27192
101608,2006,28112
101608,2007,31265
101608,2008,41407
101608,2009,27980
101608,2010,29001
101608,2011,33792
101608,2012,36611
101608,2013,40997
101608,2014,38391
101608,2015,37866
101608,2016,40333
101608,2017,41534
101608,2018,41520
101608,2019,46478
101608,2020,35148
101609,2005,860660
101609,2006,865552
101609,2007,816166
101609,2008,895057
101609,2009,843867
101609,2010,674792
101609,2011,761828
101609,2012,711081
101609,2013,615975
101609,2014,697174
101609,2015,680652
101609,2016,538866
101609,2017,548330
101609,2018,565097
101609,2019,417054
101609,2020,292674
101610,2005,84080
101610,2006,77158
101610,2007,76296
101610,2008,75777
101610,2009,71849
101610,2010,78238
101610,2011,74771
101610,2012,74264
101610,2013,82684
101610,2014,80900
101610,2015,86315
101610,2016,79021
101610,2017,81854
101610,2018,81118
101610,2019,58257
101610,2020,54783
101611,2005,33317
101611,2006,27981
101611,2007,37031
101611,2008,29222
101611,2009,31260
101611,2010,33183
101611,2011,38683
101611,2012,37721
101611,2013,37938
101611,2014,38319
101611,2015,34331
101611,2016,39727
101611,2017,43252
101611,2018,41923
101611,2019,40587
101611,2020,40624
101612,2005,41961
101612,2006,34975
101612,2007,41321
101612,2008,39745
101612,2009,40278
101612,2010,40172
101612,2011,41705
101612,2012,42963
101612,2013,42519
101612,2014,46017
101612,2015,44578
101612,2016,43943
101612,2017,45673
101612,2018,42484
101612,2019,47281
101612,2020,49357
101613,2005,411369
101613,2006,376666
101613,2007,360331
101613,2008,366959
101613,2009,314976
101613,2010,310211
101613,2011,285226
101613,2012,313366
101613,2013,294315
101613,2014,279270
101613,2015,358459
101613,2016,313412
101613,2017,310947
101613,2018,321932
101613,2019,274295
101613,2020,300762
101614,2005,1131166
101614,2006,1082706
101614,2007,1181611
101614,2008,1184401
101614,2009,1008362
101614,2010,1114910
101614,2011,1031307
101614,2012,949038
101614,2013,1088618
101614,2014,1094267
101614,2015,1137015
101614,2016,995019
101614,2017,1042972
101614,2018,1111570
101614,2019,848621
101614,2020,742726
101615,2005,30
101615,2006,271
101615,2007,211
101615,2008,258
101615,2009,367
101615,2010,393
101615,2011,497
101616,2005,10889
101616,2006,11221
101616,2007,11017
101616,2008,11257
101616,2009,11079
101616,2010,10741
101616,2011,11631
101616,2012,12018
101616,2013,10004
101616,2014,12974
101616,2015,11888
101616,2016,12605
101616,2017,11524
101616,2018,12983
101616,2019,11696
101616,2020,11058
101617,2005,7023
101617,2006,7280
101617,2007,7228
101617,2008,2931
101617,2009,3650
101617,2010,4149
101617,2011,3146
101617,2012,2211
101617,2013,3223
101617,2014,3228
101617,2015,3477
101617,2016,2155
101618,2005,8732
101618,2006,9051
101618,2007,8426
101618,2008,7316
101618,2009,7961
101618,2010,7699
